customer_id,first_name,last_name,email,phone,signup_date,country,city,segment
2148,Hassan,Anderson,handerson6510@outlook.com,+55-447-976-3611,2023-11-04,UK,Liverpool,Loyal
2149,Alex,Thompson,athompson7198@yahoo.com,,2025-07-27,Germany,Berlin,B2B
2150,Zara,Brown,zbrown2676@company.com,,2023-03-20,Germany,Hamburg,B2C
2151,Ibrahim,Garcia,igarcia196@gmail.com,+58-642-293-2459,2024-01-18,Morocco,Marrakesh,B2C
2152,Emma,Thompson,ethompson7376@outlook.com,+4-740-442-8996,2024-10-23,Morocco,Rabat,B2C
2153,Olivia,Martin,omartin6867@outlook.com,+5-187-104-2975,2025-06-04,Morocco,Fes,B2B
2154,Omar,Wilson,owilson5447@company.com,+80-825-700-8427,2022-09-10,UK,Birmingham,B2C
2155,Alex,Mahboub,amahboub6551@gmail.com,+62-893-974-9825,2022-10-03,France,Toulouse,VIP
2156,Noah,Haddad,nhaddad6945@gmail.com,+14-793-568-3870,2023-12-08,Morocco,Marrakesh,B2C
2157,Lucas,Clark,lclark6155@yahoo.com,+43-441-745-8290,2022-10-24,Morocco,Marrakesh,VIP
2158,Sam,Mahboub,smahboub9923@yahoo.com,,2025-02-02,Canada,Ottawa,B2C
2159,Leila,Brown,lbrown9482@gmail.com,+69-795-641-1063,2023-11-06,Netherlands,Eindhoven,B2C
2160,Mia,Martin,mmartin6696@outlook.com,+3-992-541-9482,2024-09-06,USA,San Francisco,B2C
2161,Emma,Garcia,egarcia4226@yahoo.com,+95-918-782-2414,2022-09-29,Netherlands,Utrecht,B2B
2162,Liam,Thompson,lthompson2641@company.com,+85-973-923-6881,2022-12-25,USA,Austin,B2C
2163,Sam,Taylor,staylor3950@gmail.com,+90-542-954-8421,2022-10-11,USA,Miami,B2B
2164,Ethan,Thompson,ethompson3536@company.com,+94-677-959-8039,2023-03-27,Canada,Calgary,B2C
2165,Alex,Jackson,ajackson8241@yahoo.com,+67-537-937-5428,2022-09-28,UK,Manchester,Occasional
2166,Ethan,Brown,ebrown8338@yahoo.com,+60-713-238-7977,2022-12-02,UAE,Abu Dhabi,B2C
2167,Zara,Haddad,zhaddad524@outlook.com,+49-649-386-7819,2025-03-09,France,Paris,Occasional
2168,Omar,Moore,omoore8851@yahoo.com,+21-437-497-4850,2025-04-11,Germany,Berlin,B2C
2169,Olivia,Jackson,ojackson6427@outlook.com,,2025-07-19,UK,Birmingham,Loyal
2170,Liam,Martinez,lmartinez1588@company.com,,2023-11-12,Netherlands,Amsterdam,B2C
2171,Leila,Anderson,landerson6208@outlook.com,+85-944-715-4865,2023-09-10,Italy,Turin,B2C
2172,Amal,Clark,aclark4748@gmail.com,+25-382-666-1019,2022-10-14,Spain,Valencia,B2C
2173,Olivia,Jackson,ojackson1527@yahoo.com,+40-109-325-7699,2024-09-25,Canada,Vancouver,B2C
2174,Amal,Martinez,amartinez8141@outlook.com,+42-787-278-6126,2022-08-22,Italy,Rome,B2C
2175,Youssef,Clark,yclark4255@gmail.com,+88-240-685-2834,2023-05-15,UK,Manchester,B2C
2176,Maria,Davis,mdavis6464@yahoo.com,+62-413-355-8205,2023-10-28,Morocco,Marrakesh,B2C
2177,Mia,Martinez,mmartinez6159@yahoo.com,+30-176-729-9142,2023-12-08,USA,New York,B2C
2178,Sam,Clark,sclark230@company.com,,2024-12-30,Morocco,Marrakesh,B2C
2179,Ibrahim,Thompson,ithompson7082@outlook.com,+9-874-238-9154,2024-10-21,UK,Manchester,B2C
2180,Olivia,Johnson,ojohnson9490@gmail.com,+34-197-452-6381,2024-07-02,Netherlands,Utrecht,B2C
2181,Ava,Clark,aclark3413@outlook.com,+74-727-694-9222,2023-08-23,UAE,Sharjah,B2C
2182,Olivia,Johnson,ojohnson8800@company.com,+47-320-986-5761,2025-02-09,Canada,Toronto,B2C
2183,Leila,El Amrani,lel amrani7183@gmail.com,+23-701-288-7405,2022-06-18,Germany,Cologne,B2B
2184,Omar,Miller,omiller7465@gmail.com,+31-952-323-6800,2024-08-19,Morocco,Fes,Occasional
2185,Ibrahim,Anderson,ianderson9991@company.com,+62-229-924-4411,2025-02-26,Netherlands,Rotterdam,B2C
2186,Adam,Mahboub,amahboub5499@company.com,+30-373-761-5668,2022-07-13,France,Lyon,Occasional
2187,Sam,Taylor,staylor1904@gmail.com,+27-835-669-9188,2023-12-18,Germany,Cologne,B2C
2188,Maria,Martin,mmartin2816@yahoo.com,+64-982-601-7389,2024-05-21,Italy,Turin,Occasional
2189,Noah,Mahboub,nmahboub7399@yahoo.com,+76-729-556-8190,2023-01-28,Netherlands,Utrecht,B2C
2190,Ava,Bennani,abennani329@company.com,+23-846-398-3532,2024-01-14,Canada,Vancouver,B2C
2191,Alex,Moore,amoore4544@gmail.com,+32-977-536-1887,2022-09-11,Germany,Munich,B2C
2192,Hassan,Brown,hbrown9040@gmail.com,+35-725-135-8751,2023-06-17,Italy,Rome,B2C
2193,Adam,Mahboub,amahboub59@gmail.com,+64-682-324-9375,2025-08-16,Morocco,Tangier,B2C
2194,Olivia,Smith,osmith5885@outlook.com,+54-172-574-4636,2023-07-07,Germany,Frankfurt,B2B
2195,Ibrahim,Wilson,iwilson3075@gmail.com,+36-419-328-7389,2022-12-12,Germany,Berlin,B2B
2196,Mia,Jackson,mjackson6643@company.com,+93-809-462-9336,2023-06-21,Canada,Ottawa,B2C
2197,Alex,Smith,asmith9966@company.com,+92-606-365-7019,2025-07-20,UK,London,B2C
2198,Zara,Garcia,zgarcia7988@company.com,+13-370-747-4516,2024-10-12,France,Bordeaux,B2C
2199,Ava,Clark,aclark3379@yahoo.com,+20-933-738-1659,2025-04-14,Netherlands,The Hague,B2C
2200,Hassan,Garcia,hgarcia9021@yahoo.com,+94-279-781-9956,2025-03-27,Morocco,Fes,B2C
2201,Leila,Thompson,lthompson1993@yahoo.com,+25-726-306-5710,2022-10-31,USA,New York,B2C
2202,Sofia,Haddad,shaddad732@company.com,+9-897-398-9172,2024-12-10,Spain,Valencia,B2C
2203,Ibrahim,Smith,ismith6238@company.com,,2022-11-29,UK,Birmingham,B2C
2204,Liam,Clark,lclark5244@outlook.com,+95-811-799-1697,2024-04-25,Canada,Ottawa,B2C
2205,Noah,Martinez,nmartinez7427@gmail.com,+68-130-356-2102,2025-06-28,UAE,Sharjah,Occasional
2206,Alex,Miller,amiller8731@gmail.com,,2023-08-19,Germany,Hamburg,B2C
2207,Maria,Clark,mclark9483@outlook.com,+18-642-148-9592,2025-09-01,Canada,Calgary,VIP
2208,Mia,Haddad,mhaddad3237@yahoo.com,+96-266-637-3672,2023-12-19,Canada,Montreal,B2C
2209,Amal,Clark,aclark7288@yahoo.com,+56-582-955-4392,2023-07-03,Morocco,Marrakesh,B2C
2210,Noah,Smith,nsmith9302@yahoo.com,+46-101-550-7361,2025-01-03,Canada,Calgary,B2B
2211,Omar,Davis,odavis6392@yahoo.com,+56-384-566-6807,2024-02-16,Germany,Cologne,Loyal
2212,Lucas,El Amrani,lel amrani1615@company.com,+51-317-438-9191,2025-07-11,Netherlands,Utrecht,Loyal
2213,Maria,Clark,mclark4256@gmail.com,,2025-08-26,France,Marseille,Loyal
2214,Noah,Haddad,nhaddad9778@company.com,+67-891-603-8821,2022-11-05,France,Paris,B2C
2215,Alex,Davis,adavis5348@company.com,+8-132-832-9224,2023-01-06,Morocco,Marrakesh,B2B
2216,Leila,Haddad,lhaddad350@gmail.com,+68-657-409-1785,2024-02-19,Morocco,Casablanca,Loyal
2217,Zara,Anderson,zanderson8881@company.com,,2025-07-28,USA,Chicago,Occasional
2218,Ibrahim,Anderson,ianderson9135@gmail.com,+7-856-676-9804,2023-02-18,Morocco,Tangier,B2C
2219,Ibrahim,El Amrani,iel amrani2730@outlook.com,+13-957-941-6656,2024-09-04,Italy,Rome,B2C
2220,Liam,Thompson,lthompson3698@outlook.com,+72-753-753-7083,2025-01-31,Germany,Frankfurt,B2C
2221,Ava,Mahboub,amahboub5006@yahoo.com,+34-682-342-9878,2024-07-24,USA,Austin,B2C
2222,Adam,El Amrani,ael amrani8201@company.com,+94-465-725-2711,2023-11-04,Netherlands,Amsterdam,B2C
2223,Leila,Johnson,ljohnson8750@company.com,+75-617-521-9306,2025-07-29,Germany,Cologne,Occasional
2224,Zara,Miller,zmiller5861@company.com,+42-173-542-9975,2024-08-01,Morocco,Tangier,B2C
2225,Leila,Johnson,ljohnson3364@yahoo.com,+79-303-280-9639,2024-06-08,Germany,Berlin,B2C
2226,Alex,Haddad,ahaddad4337@yahoo.com,+10-185-164-3328,2025-01-20,France,Marseille,Occasional
2227,Sofia,Davis,sdavis7456@company.com,+33-369-901-2200,2024-01-31,Canada,Ottawa,B2C
2228,Amal,Taylor,ataylor1315@outlook.com,,2023-09-21,Italy,Turin,B2C
2229,Sofia,Martinez,smartinez8247@yahoo.com,+98-178-118-9314,2024-01-21,Germany,Munich,B2C
2230,Sam,Jackson,sjackson5333@outlook.com,+23-406-376-5695,2025-08-07,Italy,Turin,B2C
2231,Olivia,Martin,omartin8855@outlook.com,+46-661-133-9959,2023-10-25,Morocco,Rabat,B2C
2232,Noah,El Amrani,nel amrani3806@outlook.com,+82-901-974-6846,2023-10-16,USA,San Francisco,Loyal
2233,Sofia,Taylor,staylor3011@outlook.com,+5-371-997-3362,2023-07-11,France,Marseille,Loyal
2234,Sam,Johnson,sjohnson5725@outlook.com,+61-434-211-6860,2024-06-12,USA,Austin,Loyal
2235,Ava,Smith,asmith4818@company.com,,2025-08-24,UAE,Dubai,B2C
2236,Hassan,El Amrani,hel amrani8539@yahoo.com,+61-905-951-3497,2025-06-09,Morocco,Marrakesh,B2C
2237,Zara,Garcia,zgarcia2994@yahoo.com,+30-586-786-2227,2024-01-02,Germany,Berlin,B2C
2238,Maria,Davis,mdavis3783@company.com,+63-688-542-5313,2023-06-27,UAE,Abu Dhabi,B2C
2239,Omar,Miller,omiller9865@yahoo.com,+71-695-532-8435,2024-10-07,France,Marseille,B2C
2240,Zara,Mahboub,zmahboub2171@gmail.com,,2023-05-31,Morocco,Casablanca,B2C
2241,Adam,El Amrani,ael amrani9043@outlook.com,+17-123-513-4179,2025-06-10,Netherlands,Eindhoven,B2C
2242,Mia,Bennani,mbennani7443@company.com,+38-844-676-2747,2023-08-26,Canada,Vancouver,B2C
2243,Sofia,Johnson,sjohnson1260@outlook.com,+28-528-755-5876,2023-02-13,France,Paris,B2C
2244,Zara,Johnson,zjohnson2500@company.com,+21-896-785-4040,2023-08-05,Netherlands,Eindhoven,Loyal
2245,Hassan,Moore,hmoore594@yahoo.com,+31-277-724-7879,2025-08-30,France,Paris,B2C
2246,Ibrahim,Anderson,ianderson9349@company.com,+19-952-820-5612,2025-04-22,Netherlands,Rotterdam,Loyal
2247,Adam,Davis,adavis7413@outlook.com,+36-178-840-3635,2024-04-17,Germany,Berlin,B2C
2248,Amal,Thompson,athompson3571@yahoo.com,+54-552-519-4378,2023-11-19,Morocco,Fes,B2C
2249,Ava,Taylor,ataylor6661@outlook.com,+11-283-748-5302,2025-01-12,Spain,Seville,Occasional
2250,Ava,Anderson,aanderson7099@gmail.com,+27-755-576-5012,2025-06-19,Morocco,Fes,B2C
2251,Adam,Jackson,ajackson5487@yahoo.com,+12-637-249-9332,2023-06-30,UK,Liverpool,VIP
2252,Mia,Brown,mbrown5358@yahoo.com,+9-535-182-6974,2024-04-18,UK,Leeds,B2C
2253,Ethan,Martinez,emartinez615@yahoo.com,+48-941-277-8532,2022-09-29,Netherlands,The Hague,B2C
2254,Sam,Smith,ssmith6903@gmail.com,+48-908-228-3631,2022-08-11,Netherlands,Utrecht,B2C
2255,Youssef,Clark,yclark3998@outlook.com,+11-549-549-8634,2023-07-26,Netherlands,Eindhoven,Loyal
2256,Liam,Martin,lmartin4897@outlook.com,+87-297-413-5303,2024-04-15,France,Marseille,B2C
2257,Amal,Anderson,aanderson9693@gmail.com,,2025-03-11,Canada,Montreal,B2C
2258,Maria,Taylor,mtaylor6230@gmail.com,+2-421-556-1594,2025-08-20,Canada,Vancouver,Occasional
2259,Lucas,Wilson,lwilson1588@gmail.com,+51-616-148-6634,2024-07-11,Italy,Rome,B2B
2260,Mia,Miller,mmiller800@company.com,+29-146-949-1748,2023-03-02,Germany,Berlin,B2C
2261,Ava,Mahboub,amahboub8657@outlook.com,+2-464-982-8098,2022-07-21,Canada,Vancouver,B2B
2262,Sam,Thompson,sthompson8404@yahoo.com,+72-736-449-3631,2025-04-10,France,Bordeaux,B2C
2263,Amal,Bennani,abennani3295@company.com,+18-527-733-6821,2023-07-13,Morocco,Marrakesh,B2C
2264,Leila,Brown,lbrown8687@yahoo.com,+19-963-629-3511,2023-05-09,Italy,Rome,Loyal
2265,Alex,Wilson,awilson3429@outlook.com,+12-997-422-3483,2025-02-16,Morocco,Casablanca,B2C
2266,Leila,Jackson,ljackson1311@company.com,+21-515-168-7197,2024-01-08,Morocco,Tangier,B2C
2267,Omar,Wilson,owilson2622@yahoo.com,+54-392-120-7444,2022-07-02,Italy,Turin,B2C
2268,Emma,Smith,esmith8031@yahoo.com,+14-981-632-8277,2023-09-02,Italy,Rome,B2C
2269,Maria,Davis,mdavis3621@gmail.com,+49-190-676-4442,2023-08-13,Germany,Frankfurt,B2B
2270,Olivia,Anderson,oanderson9955@company.com,+69-805-362-8320,2024-09-25,Netherlands,The Hague,B2C
2271,Ava,Lopez,alopez4074@yahoo.com,+21-347-492-2008,2022-09-27,Canada,Toronto,Occasional
2272,Hassan,Martinez,hmartinez1395@yahoo.com,+46-764-568-6833,2023-03-24,Italy,Naples,B2C
2273,Ava,Martinez,amartinez9108@yahoo.com,+11-960-564-3322,2025-06-11,UAE,Dubai,Loyal
2274,Zara,Bennani,zbennani9673@outlook.com,+14-648-566-4202,2024-07-26,USA,Seattle,B2C
2275,Sofia,Jackson,sjackson9542@gmail.com,+27-806-751-7355,2022-12-20,Canada,Ottawa,VIP
2276,Adam,Wilson,awilson7431@company.com,+58-258-632-2758,2025-01-14,USA,New York,Occasional
2277,Adam,Davis,adavis789@company.com,+10-925-433-9060,2023-11-03,Morocco,Marrakesh,B2C
2278,Ibrahim,Haddad,ihaddad5558@yahoo.com,+98-541-974-5145,2024-05-27,Germany,Cologne,B2C
2279,Lucas,Taylor,ltaylor5302@company.com,+27-231-435-3824,2023-03-04,France,Toulouse,B2B
2280,Adam,Bennani,abennani6770@company.com,+64-922-989-2740,2024-01-02,UK,London,Loyal
2281,Ethan,Thompson,ethompson5316@outlook.com,+65-472-450-6526,2025-07-10,France,Bordeaux,B2B
2282,Emma,Thompson,ethompson8730@company.com,+63-680-450-8980,2024-07-07,UAE,Sharjah,B2C
2283,Sofia,Martin,smartin1029@gmail.com,+94-463-599-5916,2023-02-05,Spain,Bilbao,B2C
2284,Emma,Mahboub,emahboub4699@yahoo.com,+56-327-252-5731,2025-07-06,Canada,Calgary,Loyal
2285,Ava,Miller,amiller7591@gmail.com,,2023-06-29,Netherlands,Utrecht,Occasional
2286,Maria,Thompson,mthompson7623@yahoo.com,+57-233-721-9981,2024-05-24,USA,New York,Occasional
2287,Olivia,Taylor,hthompson5973@gmail.com,+88-927-490-6483,2024-02-18,France,Lyon,B2C
2288,Liam,Clark,lclark6320@gmail.com,+66-565-533-6048,2024-01-23,USA,Seattle,B2C
2289,Emma,Lopez,elopez2429@outlook.com,+64-133-487-7773,2024-05-16,Canada,Vancouver,B2B
2290,Ethan,Wilson,ewilson2646@outlook.com,+15-541-957-5068,2024-11-08,Spain,Valencia,B2C
2291,Noah,Moore,nmoore1330@company.com,+90-627-143-5726,2024-08-05,Canada,Ottawa,B2C
2292,Mia,Martin,mmartin8161@company.com,+37-926-766-6847,2022-07-18,USA,Seattle,B2C
2293,Ethan,Jackson,ejackson6615@yahoo.com,+30-939-717-4242,2025-05-29,UAE,Abu Dhabi,B2C
2294,Emma,Wilson,ewilson5136@gmail.com,+68-685-496-3472,2023-06-15,Spain,Seville,B2C
2295,Omar,Bennani,obennani8661@yahoo.com,+48-221-461-6828,2023-07-30,Netherlands,Utrecht,Loyal
2296,Noah,Mahboub,nmahboub7665@outlook.com,+91-831-357-2478,2024-08-19,France,Marseille,B2C
2297,Hassan,Davis,hdavis4069@gmail.com,+77-259-147-1500,2024-06-26,France,Lyon,VIP
2298,Zara,Bennani,zbennani7869@company.com,,2024-12-23,USA,San Francisco,Loyal
2299,Zara,Clark,zclark895@yahoo.com,+11-970-527-3619,2023-09-24,Netherlands,Eindhoven,B2C
2300,Noah,Johnson,njohnson6669@company.com,+21-517-490-9646,2023-12-30,Italy,Turin,B2C
2301,Omar,Martin,omartin597@company.com,+31-114-293-9039,2022-07-30,Italy,Milan,B2C
2302,Emma,Anderson,eanderson8902@outlook.com,+2-905-991-1778,2023-04-22,Germany,Hamburg,B2C
2303,Adam,Martin,amartin3573@yahoo.com,,2023-02-15,Morocco,Rabat,VIP
2304,Liam,Davis,ldavis1376@company.com,+14-219-559-1096,2022-10-06,Canada,Ottawa,Loyal
2305,Lucas,Thompson,lthompson1990@gmail.com,+44-920-506-6915,2024-10-20,UK,Manchester,B2C
2306,Mia,Bennani,mbennani612@company.com,+92-488-150-3408,2025-03-25,Germany,Hamburg,B2C
2307,Maria,Mahboub,mmahboub1647@yahoo.com,+68-452-762-5766,2024-10-21,France,Paris,Occasional
2308,Mia,Thompson,mthompson9351@gmail.com,+77-905-836-1921,2023-07-24,Canada,Vancouver,B2C
2309,Alex,Clark,aclark9127@company.com,+79-865-678-1761,2023-11-13,Spain,Valencia,B2C
2310,Ethan,Taylor,etaylor9776@yahoo.com,+93-657-919-3940,2023-09-11,UK,Manchester,B2C
2311,Maria,Garcia,mgarcia3785@company.com,+50-862-477-6690,2025-02-02,Morocco,Fes,B2C
2312,Maria,Miller,mmiller7677@gmail.com,+17-773-714-7397,2023-06-21,Germany,Munich,Loyal
2313,Leila,Wilson,lwilson3657@outlook.com,+57-111-266-5840,2025-07-26,USA,Miami,Occasional
2314,Adam,Anderson,aanderson870@gmail.com,+97-991-136-4011,2024-11-20,Netherlands,Utrecht,Occasional
2315,Omar,Martin,omartin2275@gmail.com,+66-153-485-6237,2024-03-16,Netherlands,The Hague,B2C
2316,Ava,Thompson,athompson5673@outlook.com,+71-822-386-7294,2024-08-13,Germany,Hamburg,B2B
2317,Zara,Anderson,zanderson1797@company.com,+60-280-539-6090,2022-09-29,UAE,Dubai,B2C
2318,Mia,Garcia,mgarcia9566@company.com,+50-953-817-7767,2023-12-26,France,Paris,B2C
2319,Ava,Anderson,aanderson8716@gmail.com,+5-660-159-8478,2024-02-07,Morocco,Casablanca,VIP
2320,Alex,Martin,amartin6652@yahoo.com,+36-764-132-4706,2022-08-08,Germany,Frankfurt,VIP
2321,Omar,Brown,obrown124@company.com,+13-623-569-8549,2025-08-30,Canada,Toronto,B2C
2322,Leila,Martin,lmartin5417@outlook.com,+35-247-966-1561,2022-12-06,Spain,Barcelona,B2C
2323,Adam,Miller,amiller9998@company.com,+58-135-326-7280,2023-10-12,Germany,Hamburg,B2C
2324,Ibrahim,Jackson,ijackson3853@company.com,+2-956-350-7954,2024-09-15,Netherlands,Amsterdam,B2C
2325,Sofia,Haddad,shaddad5571@company.com,+66-462-735-5039,2024-11-29,UK,Manchester,B2C
2326,Ibrahim,Johnson,ijohnson5672@gmail.com,+87-429-366-3541,2023-07-07,Netherlands,The Hague,B2C
2327,Liam,Garcia,lgarcia7877@gmail.com,,2023-10-18,Italy,Florence,B2C
2328,Hassan,Lopez,hlopez686@company.com,+78-145-291-1007,2025-01-18,Spain,Bilbao,B2C
2329,Sofia,El Amrani,sel amrani3321@company.com,+91-538-214-3578,2025-03-15,Italy,Florence,B2B
2330,Lucas,Garcia,lgarcia9197@gmail.com,,2024-10-16,USA,Austin,Loyal
2331,Maria,Miller,mmiller2917@yahoo.com,+59-970-315-3529,2023-03-28,Canada,Vancouver,Loyal
2332,Omar,Davis,odavis708@yahoo.com,+50-624-102-8781,2023-11-16,UAE,Sharjah,B2C
2333,Olivia,Taylor,otaylor6329@gmail.com,+87-354-569-8417,2024-05-08,UK,Leeds,B2C
2334,Noah,Lopez,nlopez7804@yahoo.com,+35-300-629-6813,2025-08-30,UAE,Abu Dhabi,B2C
2335,Youssef,Martin,ymartin9688@yahoo.com,+56-176-254-9424,2023-02-15,Canada,Vancouver,Occasional
2336,Youssef,Moore,ymoore2669@gmail.com,+91-166-270-8926,2024-05-18,France,Toulouse,B2C
2337,Ethan,Jackson,ejackson1046@yahoo.com,,2025-02-02,UAE,Dubai,Occasional
2338,Omar,Brown,obrown3717@outlook.com,+24-827-885-6990,2022-09-19,Netherlands,Amsterdam,B2C
2339,Liam,Bennani,lbennani37@yahoo.com,+1-925-510-9725,2024-05-08,Germany,Frankfurt,VIP
2340,Alex,Clark,aclark534@gmail.com,+88-729-635-2050,2024-12-09,France,Marseille,B2B
2341,Amal,Wilson,awilson6908@outlook.com,+71-300-332-8281,2023-09-01,France,Marseille,B2C
2342,Lucas,Clark,lclark9240@company.com,,2024-12-03,Germany,Cologne,B2C
2343,Leila,Johnson,ljohnson758@yahoo.com,+55-829-393-7530,2025-08-10,Netherlands,The Hague,B2C
2344,Hassan,Brown,hbrown2027@yahoo.com,+87-373-652-2413,2023-04-29,Morocco,Tangier,B2C
2345,Ethan,Taylor,etaylor3934@gmail.com,+89-339-162-2983,2024-07-31,UK,Liverpool,B2C
2346,Emma,Martinez,emartinez2551@company.com,,2023-07-03,Italy,Florence,B2B
2347,Ethan,Bennani,ebennani7917@yahoo.com,+50-582-280-4680,2024-02-04,Canada,Calgary,B2C
2348,Alex,Moore,amoore3185@outlook.com,+34-380-464-3164,2023-11-15,UAE,Dubai,B2B
2349,Hassan,Davis,hdavis4027@gmail.com,+54-434-814-4515,2023-01-21,UK,Birmingham,Loyal
2350,Hassan,Moore,hmoore7524@yahoo.com,,2024-09-22,Italy,Turin,B2C
2351,Leila,Taylor,ltaylor100@gmail.com,+23-478-200-1755,2024-08-01,Morocco,Casablanca,Loyal
2352,Adam,Mahboub,amahboub1714@gmail.com,+5-831-742-6707,2023-01-09,Canada,Toronto,Occasional
2353,Ethan,Miller,emiller6947@company.com,+46-531-392-9125,2023-07-26,UK,London,B2B
2354,Sofia,Clark,sclark2576@gmail.com,+40-764-823-6027,2022-10-17,Spain,Barcelona,B2C
2355,Alex,Johnson,ajohnson7424@gmail.com,+2-531-493-9634,2024-07-28,Canada,Vancouver,B2C
2356,Ava,Clark,aclark4757@outlook.com,+56-125-248-1516,2023-10-24,Spain,Bilbao,Occasional
2357,Olivia,Jackson,ojackson9005@yahoo.com,+18-671-709-2814,2023-08-15,USA,New York,B2C
2358,Ibrahim,Clark,iclark5419@company.com,+71-109-285-9497,2022-07-07,Italy,Rome,B2C
2359,Noah,Anderson,nanderson259@gmail.com,+26-131-567-6645,2023-12-10,UK,Leeds,Loyal
2360,Ethan,Martin,emartin4216@company.com,+64-933-109-7356,2025-01-21,UAE,Dubai,B2C
2361,Youssef,Martin,ymartin5070@outlook.com,+88-204-291-9866,2023-09-15,UAE,Dubai,Occasional
2362,Ibrahim,Smith,ismith9267@company.com,+73-344-826-5922,2023-01-19,UK,Leeds,B2C
2363,Zara,Moore,zmoore1272@outlook.com,+37-589-297-4129,2025-03-09,USA,San Francisco,B2C
2364,Emma,Moore,emoore2959@yahoo.com,+79-233-416-6114,2023-04-20,France,Toulouse,B2C
2365,Liam,Garcia,lgarcia12@company.com,+28-532-509-4944,2022-12-05,Spain,Madrid,B2C
2366,Ava,Anderson,aanderson3848@yahoo.com,+89-651-687-9989,2025-05-24,Italy,Naples,B2C
2367,Mia,Martinez,mmartinez8795@yahoo.com,,2025-07-12,Italy,Florence,B2C
2368,Ibrahim,Brown,ibrown1109@gmail.com,+2-118-932-6422,2024-09-25,Spain,Seville,B2C
2369,Hassan,Martinez,hmartinez7488@company.com,+49-655-756-8422,2025-06-18,Germany,Frankfurt,VIP
2370,Leila,Miller,lmiller9607@company.com,+85-936-397-8225,2025-03-02,USA,Austin,B2C
2371,Youssef,Brown,ybrown6858@gmail.com,+60-387-590-5347,2023-08-02,Canada,Vancouver,B2C
2372,Zara,Smith,zsmith5737@company.com,,2024-01-17,UK,Birmingham,Loyal
2373,Zara,Haddad,zhaddad8467@outlook.com,+75-954-320-1274,2023-05-23,France,Lyon,B2C
2374,Youssef,Martinez,ymartinez6504@company.com,+95-761-161-9602,2024-04-18,Spain,Barcelona,B2C
2375,Alex,Taylor,ataylor4382@gmail.com,+12-471-142-7722,2024-03-22,Italy,Rome,B2C
2376,Amal,Clark,aclark7454@gmail.com,+8-935-184-5337,2023-01-16,UAE,Dubai,B2C
2377,Alex,Miller,amiller1825@yahoo.com,+17-696-397-9967,2023-05-14,Morocco,Marrakesh,Loyal
2378,Ava,Haddad,ahaddad4659@gmail.com,+96-149-758-3155,2024-07-30,Morocco,Marrakesh,B2B
2379,Sofia,Moore,smoore4103@outlook.com,+34-379-610-3431,2023-08-03,Netherlands,Eindhoven,B2C
2380,Maria,Smith,msmith6825@gmail.com,+32-928-841-7617,2024-01-31,Canada,Ottawa,B2B
2381,Mia,Wilson,mwilson8085@outlook.com,+25-477-308-8179,2024-06-26,USA,Seattle,B2C
2382,Mia,Brown,mbrown2055@company.com,+95-965-544-3659,2022-12-24,Italy,Milan,B2C
2383,Sofia,Davis,sdavis6553@company.com,+73-976-603-5767,2024-06-04,Germany,Cologne,B2C
2384,Ibrahim,Johnson,ijohnson2065@yahoo.com,+29-123-329-5895,2023-08-13,Netherlands,Amsterdam,B2C
2385,Hassan,Lopez,hlopez7354@company.com,+72-312-165-4996,2024-02-10,Canada,Montreal,B2C
2386,Hassan,Martin,hmartin2576@gmail.com,+83-509-724-9665,2022-08-11,UK,Leeds,B2C
2387,Maria,Clark,mclark6463@outlook.com,+64-283-806-7615,2022-10-01,Morocco,Fes,Loyal
2388,Noah,Martinez,nmartinez6300@outlook.com,+70-340-674-6120,2024-01-31,Germany,Hamburg,B2C
2389,Alex,Moore,amoore4630@outlook.com,+49-640-490-7267,2025-04-10,Netherlands,The Hague,B2C
2390,Zara,Martin,zmartin2655@outlook.com,+72-708-102-7797,2023-01-29,Canada,Ottawa,B2C
2391,Youssef,Thompson,ythompson7606@outlook.com,+71-621-582-1851,2024-12-08,France,Paris,Occasional
2392,Sam,Garcia,sgarcia6255@outlook.com,+21-222-576-2740,2023-01-29,Netherlands,Rotterdam,B2C
2393,Adam,Brown,abrown3884@outlook.com,+14-833-459-5249,2022-10-26,France,Lyon,B2C
2394,Leila,Jackson,ljackson6987@gmail.com,+69-184-715-8290,2022-10-02,Morocco,Fes,B2C
2395,Ethan,Johnson,ejohnson3715@company.com,+25-768-220-9860,2024-08-21,Italy,Naples,B2C
2396,Maria,Garcia,mgarcia7340@company.com,+2-576-836-8628,2025-03-02,Spain,Valencia,B2C
2397,Alex,Martinez,amartinez1936@gmail.com,+96-103-401-4906,2023-01-01,Germany,Berlin,Occasional
2398,Zara,Jackson,zjackson5514@yahoo.com,+56-743-287-5356,2022-10-24,Netherlands,Amsterdam,B2C
2399,Adam,Martin,amartin8558@gmail.com,+10-227-715-5274,2025-08-31,France,Lyon,B2C
2400,Lucas,Mahboub,lmahboub1132@company.com,+7-150-856-5505,2022-11-12,France,Paris,B2B
2401,Sofia,El Amrani,sel amrani319@yahoo.com,+38-644-363-4143,2023-05-16,Germany,Berlin,Occasional
2402,Omar,Wilson,owilson9397@gmail.com,,2023-02-12,UK,Leeds,B2C
2403,Liam,Moore,lmoore977@company.com,+63-470-853-9030,2022-09-06,Italy,Turin,VIP
2404,Ibrahim,Moore,imoore8257@yahoo.com,+18-282-998-2635,2024-08-13,Spain,Bilbao,B2C
